Title,Year,Rating,Box Office,Category
Movie A,1992,9.6,14632327.46,Action
Movie D,2014,9.9,447482264.9,Romance
Movie A,2020,5.0,155751114.92,Crime
Movie E,1994,1.8,921661347.99,Romance
Movie E,2018,7.5,309767675.72,Drama
Movie A,2022,6.8,699182653.39,Drama
Movie D,2015,3.3,828782903.09,Crime
Movie B,2003,4.1,310025807.43,Comedy
Movie D,2008,6.7,257635366.92,Romance
Movie A,2002,2.5,440645569.18,Comedy
Movie D,1994,4.5,565673569.52,Romance
Movie A,1989,8.6,311808266.9,Comedy
Movie A,2001,9.6,797460699.37,Drama
Movie D,1998,2.5,241860323.47,Action
Movie C,1999,1.7,924799445.66,Romance
Movie D,2019,5.9,623266290.82,Drama
Movie C,1980,8.0,265488700.6,Action
Movie E,1993,1.5,963962773.03,Romance
Movie C,2010,1.4,786598139.02,Comedy
Movie E,1987,6.7,442445574.43,Comedy
Movie E,1991,9.6,446706426.65,Romance
Movie E,1990,2.4,771160327.09,Drama
Movie E,2019,3.4,528769399.0,Action
Movie E,2016,8.7,915823551.41,Comedy
Movie B,1994,5.4,732816562.06,Romance
Movie D,2013,6.1,861659471.49,Comedy
Movie A,1980,9.8,193358462.67,Drama
Movie A,2019,4.4,564642892.46,Romance
Movie B,2007,2.5,889592007.43,Drama
Movie D,1988,6.7,272053824.0,Comedy
Movie C,2021,2.3,153709706.09,Romance
Movie A,1994,7.4,126567338.85,Action
Movie A,2021,9.8,320663493.53,Action
Movie A,2007,3.9,173275946.76,Drama
Movie A,1984,6.1,691338042.3,Romance
Movie A,1993,6.5,966563832.45,Romance
Movie C,1996,7.2,147716075.98,Romance
Movie E,1998,3.5,314685534.73,Comedy
Movie B,1990,7.2,621946628.18,Comedy
Movie D,2009,2.3,681699796.84,Comedy
Movie A,1998,2.7,522886507.98,Comedy
Movie C,2008,2.5,455359502.22,Action
Movie E,2005,3.9,824304820.31,Drama
Movie D,1995,1.9,879532717.65,Drama
Movie E,2009,8.4,347669293.18,Drama
Movie E,2021,5.3,251004493.64,Romance
Movie E,1982,8.5,46417301.79,Action
Movie B,1998,7.5,355497762.49,Crime
Movie B,2007,1.2,343107202.06,Crime
Movie D,2004,2.8,832524843.45,Drama
Movie C,1993,5.2,624070785.63,Romance
Movie D,1995,2.4,206348684.35,Romance
Movie A,1986,8.0,257588485.94,Comedy
Movie A,1980,2.5,346650663.4,Crime
Movie E,2002,9.8,166409174.81,Action
Movie C,2000,5.2,414917144.69,Comedy
Movie A,2002,5.5,797967768.57,Action
Movie B,2013,3.4,394676611.13,Action
Movie E,2017,6.3,91576134.67,Comedy
Movie D,1988,3.7,18183718.53,Romance
Movie B,2008,7.4,13596156.11,Drama
Movie D,1981,1.9,619156309.34,Comedy
Movie A,2003,7.5,911195352.09,Crime
Movie A,2006,5.8,597198052.09,Drama
Movie E,2022,8.7,686995588.56,Romance
Movie D,2000,4.2,227348749.96,Romance
Movie B,1983,6.5,382361608.01,Comedy
Movie D,2017,6.3,983926207.42,Crime
Movie A,1989,2.0,725716693.75,Comedy
Movie E,2004,7.3,243478856.15,Romance
Movie C,2015,4.0,882639451.12,Comedy
Movie B,2018,1.8,20625149.44,Action
Movie A,2002,9.0,239329108.35,Crime
Movie E,1981,6.2,222700573.28,Drama
Movie B,2010,8.4,827277002.08,Romance
Movie B,2002,9.9,346557428.35,Romance
Movie D,2002,1.1,314586689.91,Action
Movie C,1985,8.8,395278904.85,Action
Movie D,1989,6.2,606929523.53,Crime
Movie A,2012,3.3,819255564.95,Comedy
Movie A,2019,9.6,7035754.19,Romance
Movie D,2019,2.8,222150736.81,Drama
Movie B,1990,7.3,884021290.23,Romance
Movie D,2022,8.0,114685935.15,Drama
Movie E,1991,4.5,222700573.28,Action
Movie C,2017,3.6,860770547.25,Action
Movie B,1999,6.6,403187581.1,Crime
Movie E,2005,9.1,991343218.97,Comedy
Movie A,2021,6.1,586727361.6,Action
Movie B,1980,7.4,728974622.91,Comedy
Movie C,2006,2.2,943249432.55,Drama
Movie E,2016,6.3,139891016.88,Crime
Movie B,1985,5.7,203294198.55,Comedy
Movie D,1986,8.0,602516795.55,Romance
Movie D,1981,5.8,609811231.51,Comedy
Movie E,2020,8.1,976995826.86,Romance
Movie B,2004,2.3,664086349.84,Comedy
Movie A,2023,4.0,191684471.65,Romance
Movie E,2002,8.1,261077761.5,Romance
Movie C,1986,2.1,566233873.97,Crime
Movie E,2020,9.5,105045429.67,Comedy
Movie A,1996,4.0,807317004.3,Crime
Movie C,2000,9.8,632059713.37,Action
Movie A,2001,4.4,351143578.63,Comedy
Movie C,1983,6.2,78171498.22,Action
Movie E,2015,4.1,786455856.18,Action
Movie D,1980,2.2,313366402.8,Romance
Movie C,2019,4.5,960542632.96,Romance
Movie E,1981,7.2,670220813.45,Action
Movie C,2003,2.6,695404699.21,Drama
Movie A,2018,7.7,187823133.9,Drama
Movie A,2011,7.4,115947091.13,Action
Movie E,1999,8.5,376576743.83,Comedy
Movie D,2023,6.7,240440535.21,Romance
Movie D,2001,2.4,542572688.87,Action
Movie D,2020,1.9,897954710.73,Crime
Movie B,1981,1.5,867086430.01,Crime
Movie E,2003,8.0,999621570.89,Action
Movie C,2013,7.4,926053947.2,Drama
Movie D,2020,8.8,326388319.93,Crime
Movie A,1998,6.0,347668525.19,Drama
Movie E,2013,8.2,21057875.33,Action
Movie B,1992,1.7,617810058.56,Action
Movie D,2005,7.1,92220044.35,Crime
Movie C,2004,3.7,836180309.53,Comedy
Movie C,1995,8.3,359127385.97,Romance
Movie D,1988,9.3,66171406.4,Romance
Movie E,1981,9.3,153709706.09,Action
Movie A,1986,4.8,552077386.25,Drama
Movie A,1993,5.4,640738213.59,Action
Movie D,1994,4.0,421730094.28,Action
Movie A,1984,9.6,111210779.85,Romance
Movie B,2020,9.2,940439119.97,Action
Movie D,1985,3.7,263619960.26,Action
Movie D,1982,4.1,401282044.29,Romance
Movie E,1993,2.6,347128189.98,Crime
Movie A,2021,1.4,293591563.12,Action
Movie C,1988,2.1,268301768.92,Action
Movie C,1994,3.8,624325318.35,Romance
Movie C,1990,7.6,259171175.88,Crime
Movie A,2017,4.8,579608070.94,Comedy
Movie E,1985,5.2,972545324.36,Romance
Movie B,2019,4.1,561650806.15,Romance
Movie D,2003,6.7,249956769.21,Comedy
Movie D,2005,4.4,263356682.71,Crime
Movie C,1988,6.7,407903614.2,Action
Movie C,2000,4.0,261788273.56,Drama
Movie C,2016,6.6,986225436.78,Drama
Movie B,2014,8.8,266814838.84,Romance
Movie E,1980,9.1,579113190.58,Crime
Movie B,1985,7.0,619786320.14,Drama
Movie E,1992,9.5,829548486.39,Comedy
Movie A,2010,8.1,742156554.14,Drama
Movie A,1992,6.7,586294305.8,Comedy
Movie A,1982,4.4,102855340.07,Crime
Movie A,1991,3.0,424937941.87,Drama
Movie A,2011,9.2,343857889.34,Romance
Movie A,1990,8.7,737702246.9,Drama
Movie B,1996,9.9,489566269.84,Crime
Movie A,1999,5.6,723980756.05,Drama
Movie E,2016,8.0,624300634.29,Romance
Movie A,1984,1.8,591639451.66,Drama
Movie A,1991,7.8,668967695.3,Comedy
Movie D,1985,6.2,483143209.58,Comedy
Movie D,2020,6.6,104072747.83,Action
Movie D,2021,2.6,96985876.69,Romance
Movie E,2003,5.0,48666667.83,Action
Movie D,1980,6.1,872620025.34,Action
Movie D,2012,9.7,227222049.8,Action
Movie A,2005,5.0,648079974.82,Crime
Movie E,1983,6.1,473945940.0,Crime
Movie A,2020,3.3,292369721.24,Romance
Movie D,1989,7.4,20044591.42,Romance
Movie B,2017,4.2,276747612.72,Comedy
Movie B,2013,3.5,831835877.33,Action
Movie D,1980,6.6,496199309.13,Action
Movie B,1981,3.1,576873595.3,Crime
Movie C,2007,1.2,47095940.75,Crime
Movie A,2001,8.0,122885757.47,Romance
Movie A,1994,3.9,194000054.42,Comedy
Movie E,2005,1.7,687823845.78,Drama
Movie A,1991,5.0,816492573.4,Crime
Movie C,1986,1.3,50228809.94,Action
Movie B,1990,6.3,648305004.67,Action
Movie B,1999,8.9,379600268.39,Drama
Movie B,2009,1.0,925688897.82,Romance
Movie D,1995,2.6,15456769.38,Crime
Movie D,1998,3.0,889241895.77,Crime
Movie C,2002,7.1,51281831.46,Drama
Movie A,2018,5.2,847108579.96,Romance
Movie E,1983,7.2,259594479.33,Drama
Movie E,2020,6.9,920542283.83,Drama
Movie A,2019,1.8,416506215.67,Action
Movie C,2004,6.7,938979881.99,Romance
Movie A,2011,8.9,118022094.62,Comedy
Movie B,1982,8.5,56458542.11,Romance
Movie E,1982,7.2,559679503.22,Romance
Movie D,2004,9.1,239247402.42,Romance
Movie E,1995,4.4,928339160.48,Crime
Movie E,2003,9.9,799668239.25,Action
Movie C,2016,6.7,608817932.89,Comedy
Movie B,2006,8.0,334686008.67,Comedy
Movie C,2012,2.4,863090069.68,Romance
Movie A,1995,8.1,623716966.57,Romance
Movie C,2012,2.7,280384227.52,Action
Movie B,1986,9.2,451940096.24,Drama
Movie A,2014,3.8,462997266.46,Crime
Movie C,2015,8.1,730300954.23,Drama
Movie B,2009,4.1,105621694.1,Crime
Movie C,2021,7.7,172964601.49,Crime
Movie B,1995,1.2,16352464.56,Action
Movie A,2022,2.2,904289665.78,Romance
Movie D,1984,1.4,261077761.5,Comedy
Movie B,2008,8.6,282936260.41,Comedy
Movie B,1983,7.8,936267399.31,Comedy
Movie D,1988,4.0,533668316.34,Romance
Movie D,2012,7.2,663091024.38,Comedy
Movie B,2006,2.5,779858595.22,Comedy
Movie D,2010,2.7,502850235.21,Crime
Movie B,2003,6.6,584970541.98,Action
Movie E,2023,8.1,870881745.79,Crime
Movie A,2010,8.5,913123942.93,Drama
Movie D,2020,5.6,829691957.39,Romance
Movie C,1993,2.0,863090069.68,Action
Movie C,1985,4.4,102855340.07,Crime
Movie B,1989,8.2,862947426.57,Crime
Movie E,1982,8.0,389705415.29,Crime
Movie A,2010,5.6,176017782.56,Comedy
Movie A,1996,3.7,984178698.46,Crime
Movie C,1980,5.2,625292980.12,Crime
Movie B,2001,1.8,9992625.77,Romance
Movie E,2014,4.2,356522186.02,Comedy
Movie A,2001,9.4,907216643.51,Drama
Movie B,2018,6.9,84482015.2,Drama
Movie A,2023,7.0,832673017.05,Action
Movie B,1990,5.1,63169707.75,Crime
Movie A,1997,2.4,896832890.88,Crime
Movie C,2019,5.4,895775742.76,Romance
Movie C,2019,4.5,259357816.26,Drama
Movie B,2018,6.9,191521418.23,Romance
Movie E,1994,8.9,190796202.63,Crime
Movie D,2004,1.4,866705867.56,Drama
Movie E,1988,3.8,517587293.85,Romance
Movie A,2017,2.9,432979296.53,Crime
Movie D,2004,4.1,783850154.4,Crime
Movie B,2022,7.7,483710806.02,Crime
Movie A,2011,9.8,409005982.23,Action
Movie C,2021,2.4,945873681.47,Crime
Movie B,2005,2.6,324028246.49,Crime
Movie D,1990,2.7,145453016.09,Action
Movie E,2020,6.7,484999676.4,Romance
Movie E,2008,6.4,609457542.49,Crime
Movie B,1985,4.8,205027319.19,Comedy
Movie A,1994,6.8,997796992.01,Drama
Movie B,1987,7.0,197456931.16,Action
Movie B,2009,2.9,973621608.27,Action
Movie B,2011,8.6,686371020.67,Comedy
Movie D,2007,9.7,119594300.05,Romance
Movie C,1984,4.8,869860468.43,Comedy
Movie C,1991,9.8,246730069.74,Drama
Movie B,2000,4.4,853831647.25,Crime
Movie E,2023,1.1,238153149.27,Romance
Movie D,2010,2.7,819325395.65,Crime
Movie D,1986,5.8,411545545.92,Comedy
Movie E,2001,4.9,352220980.07,Drama
Movie B,2013,7.8,558766377.83,Romance
Movie B,1989,9.8,740082429.49,Action
Movie A,2007,7.8,724845223.32,Romance
Movie C,2005,3.1,213508946.34,Romance
Movie A,2010,7.7,519046774.89,Romance
Movie C,2013,1.8,480340383.73,Action
Movie C,1988,1.8,570741435.82,Crime
Movie D,2020,9.6,816996518.02,Crime
Movie D,1986,7.9,617054913.88,Comedy
Movie E,1988,8.0,974562514.48,Action
Movie D,1987,6.8,441799992.63,Comedy
Movie B,2003,1.4,2788213.93,Action
Movie E,1993,2.6,991211134.83,Drama
Movie D,1990,4.6,476810697.17,Drama
Movie A,1991,8.4,908512086.05,Crime
Movie D,1984,1.2,736507897.83,Comedy
Movie B,2011,7.7,776013105.82,Crime
Movie A,1986,4.7,534534757.51,Drama
Movie E,1994,9.8,421564490.37,Romance
Movie D,2021,6.7,189573999.38,Action
Movie D,2020,7.3,991973269.19,Action
Movie C,1995,9.7,690473804.8,Crime
Movie D,2011,7.3,228869336.36,Comedy
Movie A,1985,10.0,89043783.53,Romance
Movie E,2023,1.8,997782005.49,Crime
Movie B,2013,5.6,699432733.09,Romance
Movie B,1999,5.2,916477710.78,Action
Movie B,2001,9.4,971726636.24,Crime
Movie B,1986,5.7,305992056.84,Comedy
Movie C,2018,9.9,767862711.45,Crime
Movie D,2019,2.3,711480098.32,Action
Movie B,1986,7.9,139897382.8,Action
Movie E,2012,2.5,336882756.3,Drama
Movie A,1997,5.6,503090188.79,Drama
Movie D,2011,3.4,367006050.29,Comedy
Movie D,1983,3.7,667640195.77,Drama
Movie A,2013,8.5,515967565.93,Romance
Movie C,1995,1.2,441650921.08,Comedy
Movie A,2018,7.7,174641102.48,Romance
Movie C,2019,2.0,66801178.47,Comedy
Movie C,2011,9.3,373372437.3,Romance
Movie B,2023,5.1,801092487.88,Crime
Movie A,1998,6.1,376019151.7,Comedy
Movie B,1986,3.9,865428348.17,Comedy
Movie C,2023,3.6,566218819.3,Crime
Movie D,2001,1.2,788242175.13,Romance
Movie C,2006,6.5,150668660.01,Crime
Movie E,1980,8.8,631523198.9,Romance
Movie C,2012,3.3,410215695.71,Comedy
Movie B,2006,7.3,612405353.6,Action
Movie E,1997,6.4,330870897.81,Comedy
Movie E,1986,9.8,872985898.38,Drama
Movie C,1995,2.9,510749524.66,Crime
Movie E,1988,4.4,166987714.65,Action
Movie C,1998,4.2,113017975.89,Crime
Movie C,2002,3.4,848545459.6,Action
Movie C,1984,6.2,169856990.94,Drama
Movie A,1985,6.9,762900839.02,Comedy
Movie B,1990,7.4,539926284.35,Drama
Movie A,1982,4.5,961398479.38,Comedy
Movie A,2015,8.2,467771444.6,Crime
Movie B,2008,1.3,866050041.24,Romance
Movie B,1986,7.1,695097987.33,Romance
Movie B,2013,9.9,320953206.34,Action
Movie C,2019,7.4,663169503.57,Comedy
Movie C,2003,8.9,166226651.62,Comedy
Movie A,1984,7.2,540793839.42,Romance
Movie C,1992,2.8,476552422.04,Crime
Movie D,2021,6.5,464790795.28,Action
Movie C,1987,6.6,544439978.92,Drama
Movie C,1982,2.6,619786320.14,Crime
Movie A,2001,4.3,423315819.96,Action
Movie E,2003,6.3,153001023.25,Romance
Movie D,2013,1.7,666085416.89,Romance
Movie C,2007,6.5,685564399.08,Crime
Movie E,2010,6.8,430999955.42,Drama
Movie D,2020,2.7,36167555.16,Action
Movie E,2018,1.2,192435945.82,Drama
Movie D,1982,6.4,813683697.97,Romance
Movie D,2002,4.4,77850392.41,Drama
Movie E,2002,2.5,582909736.04,Crime
Movie A,1997,4.4,4211748.2,Crime
Movie A,2021,8.6,451387734.71,Drama
Movie A,1989,7.3,651448382.69,Romance
Movie D,2004,9.6,167439711.92,Drama
Movie C,2015,9.0,290198711.63,Romance
Movie D,2009,2.5,587668095.65,Crime
Movie C,1982,8.6,112628508.81,Crime
Movie A,2022,4.9,583634815.11,Crime
Movie C,2001,8.7,76237567.7,Romance
Movie D,1995,9.8,92032304.98,Romance
Movie A,1983,3.9,369543517.53,Romance
Movie C,2006,2.4,231440069.86,Drama
Movie A,2004,9.2,147193719.44,Romance
Movie D,1985,5.4,415139210.92,Drama
Movie E,1992,3.7,676082950.58,Romance
Movie B,1993,8.2,948469710.91,Drama
Movie D,2004,2.3,826307248.81,Comedy
Movie E,1986,6.2,553156104.64,Drama
Movie E,2017,1.2,609527460.63,Crime
Movie D,2016,9.0,475978371.17,Action
Movie C,1983,5.0,857365029.73,Drama
Movie B,2004,7.7,909016094.42,Action
Movie D,1985,4.7,356202287.98,Drama
Movie E,1992,1.6,893893040.8,Romance
Movie B,2006,5.3,810784109.28,Drama
Movie A,2011,7.3,298357247.72,Romance
Movie E,1987,1.5,558004313.4,Action
Movie B,2006,8.9,372574822.07,Romance
Movie A,2018,4.0,767693428.59,Comedy
Movie A,2013,1.2,954727361.1,Romance
Movie E,1991,3.1,625430339.81,Romance
Movie C,2023,2.3,13036350.03,Crime
Movie A,2014,3.8,655052172.6,Crime
Movie D,2010,4.0,93844485.89,Drama
Movie E,2013,2.4,712092236.01,Action
Movie E,1996,5.3,634003566.29,Romance
Movie A,2015,2.2,967437971.67,Comedy
Movie B,2016,1.1,426084344.55,Drama
Movie A,2007,2.0,73454905.42,Comedy
Movie E,1985,6.7,168046518.16,Action
Movie C,2021,6.0,176017782.56,Action
Movie D,1992,9.5,877560722.63,Comedy
Movie C,1984,2.2,776025139.67,Drama
Movie A,2020,4.7,204272939.81,Action
Movie D,2018,4.0,839178263.98,Comedy
Movie C,2014,6.0,327503564.35,Crime
Movie D,2006,5.0,435109933.55,Romance
Movie D,2007,3.4,502726242.84,Drama
Movie C,2023,1.0,336922838.7,Crime
Movie D,2001,6.7,84369654.51,Romance
Movie C,1996,7.7,778110663.15,Drama
Movie B,2017,9.3,843851303.5,Romance
Movie B,1990,5.6,763508593.99,Romance
Movie D,2000,5.8,621578291.69,Romance
Movie C,2003,1.6,710980459.64,Action
Movie B,1990,2.4,556800894.18,Action
Movie A,2001,3.8,166987714.65,Crime
Movie B,2019,2.7,586876885.67,Action
Movie E,2016,1.9,479572138.01,Drama
Movie C,2005,4.8,280164414.67,Drama
Movie A,2019,8.3,748413555.81,Crime
Movie E,2002,1.1,970412208.83,Action
Movie D,1997,6.9,492124071.33,Crime
Movie C,1996,9.7,736434188.47,Crime
Movie D,1995,5.2,585006198.76,Action
Movie B,2017,7.6,103219429.65,Romance
Movie D,2019,7.6,404987306.24,Comedy
Movie C,2012,3.2,465233892.82,Romance
Movie B,2022,9.1,532395976.59,Crime
Movie A,2007,6.1,186111274.4,Crime
Movie C,2011,9.6,512472605.94,Romance
Movie D,1984,1.7,381609299.8,Drama
Movie B,2018,1.7,660255095.45,Drama
Movie C,2017,6.6,581642883.72,Drama
Movie A,2010,1.9,826913059.87,Romance
Movie E,2012,3.6,425277491.43,Comedy
Movie E,1993,7.2,538540011.74,Crime
Movie D,2009,9.7,755634610.5,Romance
Movie A,1983,2.7,11292359.88,Romance
Movie A,1992,8.0,310030517.48,Romance
Movie E,1994,8.7,753870902.41,Romance
Movie C,2016,2.1,34938247.08,Crime
Movie C,2007,2.2,602828624.85,Comedy
Movie C,1982,7.6,56879985.42,Comedy
Movie C,2004,4.8,512961671.89,Action
Movie C,1999,5.9,460144141.39,Crime
Movie A,2016,7.9,561747273.04,Crime
Movie C,1991,9.8,430467528.86,Drama
Movie D,2021,2.2,547600874.35,Romance
Movie B,2009,1.4,16802228.04,Crime
Movie A,2018,7.5,503294065.45,Crime
Movie C,1991,9.0,989727983.38,Drama
Movie C,1983,4.8,868227421.32,Crime
Movie B,2003,9.6,606188048.45,Romance
Movie E,2014,3.6,876641011.15,Comedy
Movie B,1985,7.2,799446436.89,Comedy
Movie B,1993,4.1,589322107.7,Comedy
Movie E,1981,7.1,49237185.59,Romance
Movie A,1998,8.8,326070155.42,Comedy
Movie C,1998,1.4,194764497.9,Drama
Movie D,2014,5.9,144888919.53,Drama
Movie D,2005,4.9,431092701.91,Romance
Movie A,2010,6.3,942290103.54,Drama
Movie B,2000,1.2,422953081.58,Crime
Movie D,2016,3.9,600150860.85,Comedy
Movie D,2015,1.7,119443844.36,Crime
Movie E,2008,7.2,436266976.23,Romance
Movie E,1992,7.3,267673090.87,Comedy
Movie D,1994,4.4,956377249.17,Romance
Movie A,2021,5.8,142734078.47,Drama
Movie A,2013,7.3,70877144.21,Comedy
Movie B,2006,4.5,603592920.49,Romance
Movie A,2015,7.3,877843591.63,Action
Movie E,2002,8.3,842619451.92,Action
Movie D,1998,4.2,86167116.3,Crime
Movie B,2004,1.5,517691219.02,Drama
Movie A,1999,9.6,789910380.52,Drama
Movie D,2015,1.5,488577620.35,Drama
Movie E,1989,2.2,659900484.06,Crime
Movie B,1997,3.5,624677702.68,Crime
Movie B,1981,2.5,110040215.7,Romance
Movie B,2008,9.9,122105396.68,Drama
Movie B,1992,1.4,877187983.73,Crime
Movie D,1987,1.9,218927336.33,Romance
Movie D,1980,5.5,255842887.05,Crime
Movie C,1998,7.9,296479097.88,Crime
Movie B,2022,2.8,500300486.25,Comedy
Movie B,1990,9.6,912524606.43,Crime
Movie B,1981,6.5,541438561.66,Comedy
Movie D,2008,6.7,636066792.9,Action
Movie C,2003,1.2,923220097.19,Drama
Movie C,1994,7.9,866546907.22,Romance
Movie A,1993,4.4,186001833.25,Drama
Movie E,2004,8.1,657595514.03,Drama
Movie D,2011,5.0,808428141.34,Comedy
Movie D,2021,4.2,96032879.24,Romance
Movie E,2004,3.5,672154534.27,Drama
Movie A,2014,9.8,803410837.04,Comedy
Movie A,2020,5.5,295616102.13,Comedy
Movie E,2022,4.5,282557593.85,Drama
Movie E,1983,7.8,468495810.46,Comedy
Movie A,1989,6.9,135846734.65,Action
Movie D,1998,3.8,314685534.73,Comedy
Movie B,2020,7.7,640652764.67,Romance
Movie C,1996,1.1,842338984.62,Romance
Movie D,1984,7.9,522518891.76,Crime
Movie A,1987,9.0,247722850.47,Drama
Movie B,1980,5.5,797967768.57,Crime
Movie C,2020,3.0,200848240.52,Comedy
Movie C,2023,4.0,394059223.16,Drama
Movie E,1985,2.2,133959871.03,Action
Movie E,1980,1.3,569612799.83,Drama
Movie A,2012,1.7,207137277.25,Comedy
Movie B,1998,6.7,412800311.28,Drama
Movie A,2016,1.4,919060182.65,Action
Movie D,2001,4.4,714355962.64,Action
Movie D,2010,1.9,18987887.37,Drama
Movie B,2017,7.8,231159600.21,Action
Movie E,2001,4.9,835478801.12,Action
Movie A,2014,5.5,889002091.72,Action
Movie D,2012,5.0,165448011.91,Comedy
Movie E,2019,8.6,947470809.04,Action
Movie A,2007,3.2,288147513.45,Romance
Movie D,1994,4.4,15209045.23,Comedy
Movie E,1981,6.8,43831200.86,Action
Movie D,1998,7.7,721825678.21,Romance
Movie B,1986,1.7,938574174.92,Comedy
Movie A,1983,5.0,308214648.94,Crime
Movie A,1993,5.6,449678122.57,Crime
Movie E,2000,5.5,36147852.36,Drama
Movie D,2005,9.9,887865623.62,Action
Movie C,1982,7.8,159565532.21,Romance
Movie B,2023,1.8,198791156.89,Comedy
Movie A,1985,6.5,534816814.96,Crime
Movie D,1990,3.1,145782604.75,Comedy
Movie B,2020,7.4,400336267.99,Romance
Movie A,2020,3.3,393093086.63,Romance
Movie A,2004,6.6,894949373.62,Comedy
Movie D,1993,4.4,744235315.87,Action
Movie E,1981,6.5,958310896.34,Action
Movie C,2007,2.4,741522328.09,Drama
Movie E,2011,9.7,770644008.45,Action
Movie C,2010,4.4,142734078.47,Crime
Movie A,2020,8.0,530013242.17,Drama
Movie C,1999,5.4,966925419.89,Drama
Movie C,2011,7.6,192995913.99,Romance
Movie C,2008,6.9,179007881.24,Drama
Movie D,2013,1.5,425823793.02,Comedy
Movie B,2011,1.3,637593687.25,Drama
Movie A,1986,1.7,764516027.59,Romance
Movie B,1991,4.7,789572614.73,Comedy
Movie B,2013,2.8,715948405.03,Action
Movie C,2013,8.1,217700014.7,Crime
Movie A,2008,5.5,301699946.43,Crime
Movie D,1982,8.0,45643905.6,Romance
Movie B,1997,1.4,941002899.17,Comedy
Movie C,1988,8.1,244725862.78,Drama
Movie B,2005,1.3,371834371.12,Action
Movie A,1998,4.7,82876703.36,Crime
Movie B,1992,5.6,473544691.32,Romance
Movie E,2011,1.6,978857093.67,Action
Movie D,2007,5.9,467959446.8,Drama
Movie E,2019,8.6,663642700.85,Crime
Movie E,2023,7.8,267557136.39,Romance
Movie D,2005,9.9,361876458.07,Comedy
Movie D,1992,3.5,589355837.06,Romance
Movie C,1986,10.0,688737638.74,Drama
Movie A,2017,4.1,833716223.26,Crime
Movie B,2012,1.6,932740944.09,Drama
Movie B,2007,6.0,274937625.91,Romance
Movie D,2017,7.0,572238989.65,Drama
Movie B,2007,1.5,175434043.58,Crime
Movie C,1981,8.9,660962581.79,Crime
Movie A,1998,1.1,748516730.95,Crime
Movie A,2014,6.7,859724082.45,Romance
Movie B,1996,5.2,132805344.82,Comedy
Movie D,2023,8.7,175589390.12,Romance
Movie C,1988,6.6,25963595.08,Comedy
Movie D,2018,3.8,331107061.61,Romance
Movie C,2019,8.8,156859897.71,Romance
Movie D,2023,3.6,243691189.76,Crime
Movie D,2021,4.9,647455510.16,Romance
Movie B,1995,5.2,223985749.76,Comedy
Movie D,1991,7.2,358829394.36,Drama
Movie C,1987,8.1,157136267.84,Action
Movie D,1986,5.0,17070136.88,Action
Movie D,2004,4.4,452184864.09,Action
Movie E,1986,4.0,884834696.92,Comedy
Movie A,1981,3.8,956243039.23,Crime
Movie E,2015,3.1,445388537.44,Romance
Movie E,1989,5.0,371826593.93,Drama
Movie E,2017,4.2,184171270.35,Action
Movie A,2015,2.7,398410349.24,Action
Movie B,1981,9.8,608637620.24,Action
Movie B,1992,8.5,744346955.55,Romance
Movie B,1986,8.7,762964110.79,Romance
Movie A,1995,5.1,184171270.35,Drama
Movie D,2019,9.1,565778933.15,Comedy
Movie D,2015,8.0,602775343.02,Crime
Movie C,2021,1.7,6059004.18,Romance
Movie D,2002,9.0,459113770.55,Drama
Movie B,2015,7.6,405854827.21,Action
Movie D,2021,5.2,611899534.77,Romance
Movie C,2005,1.4,648922957.25,Crime
Movie C,2002,9.0,560609952.74,Action
Movie E,2002,2.2,761762734.38,Drama
Movie C,2023,7.0,409058013.94,Drama
