Title,Year,Rating,Box Office,Category
Movie B,2004,9.4,40272003.06,Romance
Movie A,2014,9.4,870051872.49,Crime
Movie A,2010,9.4,17557043.5,Comedy
Movie D,2023,9.4,943833125.82,Romance
Movie A,2005,9.4,442439274.65,Drama
Movie D,1990,9.4,934199483.54,Crime
Movie B,2011,9.4,120297026.67,Action
Movie D,1992,9.4,146012794.29,Crime
Movie C,2016,9.4,57110918.53,Comedy
Movie E,1988,9.4,187890165.7,Action
Movie A,2011,9.4,119525172.56,Action
Movie A,2011,9.4,531675732.05,Crime
Movie C,2006,9.4,830173883.6,Action
Movie B,2019,9.4,893863041.88,Romance
Movie E,2016,9.4,804634619.1,Romance
Movie B,1985,9.4,284150635.45,Comedy
Movie D,1985,9.4,851804855.5,Romance
Movie B,2010,9.4,607667756.25,Drama
Movie D,2001,9.4,636516526.06,Romance
Movie B,2008,9.4,779817717.25,Romance
Movie B,1984,9.4,778110663.15,Action
Movie A,2016,9.4,583132465.12,Drama
Movie B,1991,9.4,157023381.44,Romance
Movie B,2004,9.4,469488743.13,Drama
Movie E,2007,9.4,707903671.64,Comedy
Movie B,2006,9.4,115700796.82,Drama
Movie C,2000,9.4,273127540.96,Drama
Movie B,1984,9.4,653486980.43,Action
Movie B,1986,9.4,684238685.63,Romance
Movie A,2008,9.4,824304820.31,Comedy
Movie C,1986,9.4,97306583.42,Drama
Movie C,2021,9.4,574229192.29,Comedy
Movie B,1992,9.4,263115983.75,Crime
Movie A,2012,9.4,878833453.17,Crime
Movie B,1980,9.4,580116455.37,Action
Movie D,2003,9.4,718774898.66,Comedy
Movie C,1983,9.4,348068735.3,Romance
Movie D,1996,9.4,528623307.65,Drama
Movie C,2010,9.4,11347777.26,Action
Movie C,2021,9.4,461243660.61,Crime
Movie D,2001,9.4,730384583.67,Comedy
Movie E,1988,9.4,299552752.41,Comedy
Movie D,1999,9.4,286738176.24,Romance
Movie E,2010,9.4,744794968.22,Action
Movie D,2002,9.4,179699531.2,Crime
Movie B,2022,9.4,910159281.16,Drama
Movie C,2005,9.4,226302596.68,Crime
Movie D,1993,9.4,985682470.03,Drama
Movie C,1981,9.4,342971715.91,Comedy
Movie D,2004,9.4,200211453.65,Drama
Movie D,2005,9.4,553271692.72,Comedy
Movie B,1981,9.4,161597496.85,Comedy
Movie C,2012,9.4,61090577.78,Crime
Movie A,2009,9.4,991485604.88,Action
Movie E,2023,9.4,193988972.1,Comedy
Movie C,1984,9.4,436359389.76,Romance
Movie B,2015,9.4,719245257.03,Action
Movie E,1983,9.4,628374081.25,Drama
Movie A,1982,9.4,715942020.98,Romance
Movie D,1994,9.4,934195628.63,Romance
Movie B,2023,9.4,992216486.92,Action
Movie C,1992,9.4,795685140.6,Romance
Movie D,2018,9.3,436495294.32,Crime
Movie E,1986,9.3,498204471.9,Comedy
Movie C,2007,9.3,142975242.55,Action
Movie D,1988,9.3,66171406.4,Romance
Movie E,1981,9.3,153709706.09,Action
Movie C,2011,9.3,373372437.3,Romance
Movie B,2017,9.3,843851303.5,Romance
Movie C,1980,9.3,54359765.58,Crime
Movie B,1983,9.3,622545370.62,Action
Movie C,2022,9.3,639979670.38,Drama
Movie A,2008,9.3,201201085.04,Drama
Movie A,1986,9.3,87796784.34,Action
Movie D,1987,9.3,961003880.51,Action
Movie A,2010,9.3,179217144.1,Drama
Movie C,2000,9.3,404741030.76,Drama
Movie A,1996,9.3,835248739.27,Crime
Movie E,2010,9.3,272700666.9,Romance
Movie B,2006,9.3,592356615.6,Crime
Movie A,2013,9.3,506738162.78,Comedy
Movie D,1980,9.3,543314716.61,Action
Movie A,1994,9.3,145415242.77,Drama
Movie D,1995,9.3,429522948.56,Drama
Movie D,1989,9.3,199567117.45,Crime
Movie A,2000,9.3,353014235.46,Comedy
Movie B,1997,9.3,909516299.42,Comedy
Movie C,1989,9.3,460274450.22,Action
Movie D,2001,9.3,539783124.56,Crime
Movie B,1983,9.3,720817650.41,Crime
Movie A,2004,9.3,663781043.35,Romance
Movie C,1987,9.3,374691000.45,Action
Movie E,1989,9.3,100587171.63,Action
Movie D,1990,9.3,974562514.48,Romance
Movie D,1984,9.3,798577872.54,Drama
Movie E,2005,9.3,331323172.19,Drama
Movie A,2005,9.3,105795657.93,Romance
Movie C,2008,9.3,237113185.33,Action
Movie E,2002,9.3,602998439.16,Crime
Movie E,2013,9.3,780739163.53,Crime
Movie E,1988,9.3,605669058.17,Romance
Movie B,1981,9.3,249475152.09,Drama
Movie C,2016,9.3,999214359.29,Crime
Movie E,1987,9.3,816035076.9,Drama
Movie A,2016,9.3,779922737.43,Crime
Movie C,2010,9.3,878651094.55,Crime
Movie B,2018,9.3,190769014.06,Action
Movie C,2023,9.3,128300620.54,Comedy
Movie D,1999,9.3,364377219.99,Drama
Movie B,1995,9.3,432211959.68,Action
Movie E,2021,9.3,738570389.59,Drama
Movie A,2001,9.3,479737878.03,Action
Movie D,1989,9.3,956727313.27,Romance
Movie B,2002,9.3,712901552.57,Comedy
Movie E,2013,9.3,546890817.31,Action
Movie B,2013,9.3,503090188.79,Action
Movie A,1985,9.3,658253289.26,Crime
Movie A,2010,9.3,864555675.95,Drama
Movie C,2019,9.3,657289140.06,Romance
Movie E,2006,9.3,265488700.6,Drama
Movie A,1985,9.3,281524672.19,Crime
Movie E,2008,9.3,645698206.62,Romance
Movie A,2009,9.3,668297702.55,Drama
Movie D,1984,9.3,900908927.01,Comedy
Movie E,1984,9.3,566374735.1,Crime
Movie E,1998,9.3,597774967.99,Crime
Movie C,1980,9.3,399820728.49,Romance
Movie B,2017,9.3,298371387.0,Crime
Movie B,2008,9.3,416689484.25,Comedy
Movie E,2001,9.3,695054588.85,Drama
Movie D,2011,9.3,288556791.23,Action
Movie C,1988,9.3,103564539.97,Comedy
Movie C,2009,9.3,883706140.47,Romance
Movie A,1988,9.3,193114072.18,Romance
Movie B,1980,9.3,416614251.69,Romance
Movie E,1995,9.3,247799036.89,Crime
Movie D,2023,9.3,462650289.77,Comedy
Movie C,2019,9.3,709763505.71,Crime
Movie C,2017,9.3,2129570.46,Romance
Movie D,1989,9.3,998588873.8,Drama
Movie A,1980,9.3,553661753.48,Crime
Movie B,2003,9.3,725165299.95,Action
Movie A,1981,9.3,905085010.83,Action
Movie C,2001,9.3,203516940.26,Romance
Movie E,2004,9.3,131456882.35,Drama
Movie D,2000,9.3,998268199.16,Romance
Movie B,2021,9.3,677090749.78,Crime
Movie D,2000,9.3,940070735.71,Drama
Movie C,1993,9.3,818021356.67,Drama
Movie B,2020,9.3,230137690.42,Crime
Movie E,2008,9.3,534413566.69,Drama
Movie B,2015,9.3,751871427.93,Action
Movie B,2022,9.3,67901734.81,Romance
Movie C,2000,9.3,938121901.67,Romance
Movie C,2014,9.3,340423321.63,Crime
Movie B,2006,9.3,828400840.09,Drama
Movie C,1994,9.3,224307263.55,Crime
Movie E,1997,9.3,149707256.14,Romance
Movie E,2010,9.2,850869049.11,Crime
Movie C,1997,9.2,739287552.67,Drama
Movie E,1996,9.2,587424771.69,Romance
Movie A,1984,9.2,829650848.57,Romance
Movie D,2022,9.2,78011128.32,Romance
Movie E,1987,9.2,839900304.62,Action
Movie E,1985,9.2,109095971.71,Comedy
Movie B,2020,9.2,940439119.97,Action
Movie A,2011,9.2,343857889.34,Romance
Movie B,1986,9.2,451940096.24,Drama
Movie A,2004,9.2,147193719.44,Romance
Movie D,2022,9.2,96046318.0,Comedy
Movie E,2008,9.2,409882132.65,Romance
Movie B,1986,9.2,755772338.45,Crime
Movie E,1989,9.2,724173002.67,Drama
Movie A,2010,9.2,56354599.51,Action
Movie C,2022,9.2,592425742.24,Action
Movie B,2018,9.2,660255095.45,Action
Movie C,1991,9.2,884834696.92,Action
Movie E,2008,9.2,427909841.78,Comedy
Movie E,2018,9.2,839137646.15,Drama
Movie B,2001,9.2,146873584.38,Comedy
Movie C,1981,9.2,570337523.76,Comedy
Movie E,2013,9.2,589678401.07,Comedy
Movie D,1992,9.2,789106218.37,Romance
Movie C,1983,9.2,554955031.44,Crime
Movie E,2011,9.2,124009591.89,Drama
Movie D,2004,9.2,407649660.38,Drama
Movie A,2002,9.2,217673702.6,Action
Movie B,1995,9.2,863070537.47,Drama
Movie A,1980,9.2,253843376.15,Romance
Movie B,2017,9.2,745059327.22,Crime
Movie C,1992,9.2,911506681.04,Comedy
Movie C,1996,9.2,984178698.46,Action
Movie D,2014,9.2,224307263.55,Drama
Movie A,2017,9.2,604746566.79,Comedy
Movie E,2015,9.2,843851303.5,Crime
Movie C,1981,9.2,492816141.74,Drama
Movie E,2021,9.2,37640718.22,Drama
Movie E,1995,9.2,685875343.74,Romance
Movie D,2011,9.2,894155379.09,Drama
Movie D,1990,9.2,27546001.46,Comedy
Movie E,2001,9.2,540189493.17,Romance
Movie B,2008,9.2,460681017.15,Crime
Movie D,2006,9.2,797506306.7,Drama
Movie B,2014,9.2,702055350.18,Action
Movie B,1991,9.2,453820688.53,Crime
Movie C,2021,9.2,115604330.14,Romance
Movie D,2005,9.2,305270898.42,Romance
Movie B,1991,9.2,9992625.77,Drama
Movie E,1987,9.2,641139327.14,Romance
Movie B,1999,9.2,700365158.73,Romance
Movie B,2003,9.2,58070824.58,Action
Movie C,1996,9.2,885381745.0,Action
Movie D,2020,9.2,234537630.55,Crime
Movie C,2019,9.2,298278464.1,Drama
Movie E,2018,9.2,196381415.22,Romance
Movie C,1983,9.2,116695615.11,Romance
Movie E,1988,9.2,269481856.93,Comedy
Movie A,1989,9.2,910107824.31,Crime
Movie D,1989,9.2,835127576.08,Crime
Movie B,2010,9.2,240565931.07,Drama
Movie C,1989,9.2,268753935.03,Crime
Movie D,2020,9.2,4477440.68,Romance
Movie D,2021,9.2,574229192.29,Action
Movie B,2016,9.2,448131799.21,Action
Movie A,2013,9.2,174574601.06,Action
Movie A,1994,9.2,198921427.09,Comedy
Movie C,1980,9.2,793321466.22,Drama
Movie E,1984,9.2,839461632.11,Comedy
Movie B,1998,9.2,659211666.17,Crime
Movie D,2010,9.2,283694404.32,Comedy
Movie A,1982,9.2,630967402.72,Action
Movie B,1989,9.2,684667469.38,Drama
Movie C,1997,9.2,13702486.59,Action
Movie C,1982,9.2,249323908.99,Comedy
Movie A,2017,9.2,151611802.51,Crime
Movie A,1997,9.2,794026914.3,Action
Movie A,2008,9.2,97146524.14,Crime
Movie E,1989,9.2,653015847.18,Romance
Movie A,1989,9.2,380306367.0,Drama
Movie E,2014,9.2,40285762.3,Romance
Movie C,1995,9.2,146292789.88,Romance
Movie A,2008,9.2,789106218.37,Romance
Movie D,2006,9.2,115604330.14,Action
Movie C,2003,9.2,971648630.0,Drama
Movie D,1988,9.2,119778267.98,Romance
Movie D,2018,9.2,699446391.48,Romance
Movie A,2006,9.2,555441522.86,Crime
Movie C,2006,9.2,578788810.25,Crime
Movie E,1994,9.2,654920567.37,Drama
Movie E,1981,9.2,183662319.92,Drama
Movie E,1981,9.2,39614982.71,Comedy
Movie D,2000,9.2,547126611.36,Comedy
Movie A,2006,9.2,31901030.28,Comedy
Movie A,1987,9.2,682985644.24,Crime
Movie C,2023,9.2,608859882.35,Drama
Movie A,2003,9.2,844002065.04,Action
Movie B,1996,9.2,675206546.63,Crime
Movie D,2001,9.2,317882961.85,Drama
Movie E,1997,9.2,82880930.96,Romance
Movie E,2015,9.2,520974222.17,Romance
Movie C,1988,9.2,2709098.06,Drama
Movie C,2010,9.2,477540501.67,Crime
Movie D,2016,9.2,718951961.27,Drama
Movie A,1986,9.2,578095375.21,Action
Movie C,1986,9.2,900388404.0,Drama
Movie E,2021,9.2,829308300.85,Comedy
Movie E,1983,9.2,294598655.63,Comedy
Movie E,2001,9.2,882947326.06,Crime
Movie D,1991,9.2,455607424.28,Action
Movie C,2008,9.2,882075334.33,Comedy
Movie C,2002,9.2,171481521.51,Drama
Movie D,2021,9.2,203652711.0,Action
Movie B,1993,9.2,845397157.39,Crime
Movie B,1999,9.2,547830681.92,Comedy
Movie B,2020,9.2,51458423.46,Comedy
Movie A,1989,9.2,26133401.57,Comedy
Movie D,1991,9.2,803897496.41,Crime
Movie D,2021,9.2,609939165.99,Comedy
Movie C,2008,9.2,818457165.29,Action
Movie A,1983,9.2,71923179.7,Drama
Movie B,2021,9.1,992276714.91,Romance
Movie E,2007,9.1,144289926.62,Comedy
Movie C,1983,9.1,788981223.71,Crime
Movie C,2015,9.1,501983143.08,Crime
Movie B,2000,9.1,643072101.95,Comedy
Movie E,2005,9.1,991343218.97,Comedy
Movie E,1980,9.1,579113190.58,Crime
Movie D,2004,9.1,239247402.42,Romance
Movie B,2022,9.1,532395976.59,Crime
Movie D,2019,9.1,565778933.15,Comedy
Movie E,2014,9.1,280994068.61,Drama
Movie E,1999,9.1,334686008.67,Romance
Movie A,1983,9.1,821777908.65,Romance
Movie C,1987,9.1,226389424.59,Romance
Movie A,1988,9.1,991211134.83,Comedy
Movie C,1994,9.1,882321739.92,Crime
Movie E,2008,9.1,43718938.54,Crime
Movie D,2008,9.1,65773130.22,Comedy
Movie A,2011,9.1,796024398.3,Drama
Movie B,2005,9.1,487555574.88,Drama
Movie B,1997,9.1,765038732.17,Comedy
Movie C,2020,9.1,361144770.53,Action
Movie E,1992,9.1,228617906.3,Drama
Movie E,1985,9.1,751639389.4,Romance
Movie B,2018,9.1,427370071.5,Romance
Movie B,1987,9.1,919060182.65,Romance
Movie B,2017,9.1,717906360.6,Romance
Movie E,1992,9.1,355837811.25,Romance
Movie D,1990,9.1,18463147.2,Crime
Movie A,1980,9.1,598075536.09,Drama
Movie B,2022,9.1,95690283.57,Crime
Movie D,1994,9.1,328487619.69,Action
Movie B,2015,9.1,132007325.68,Crime
Movie D,1986,9.1,461680928.76,Romance
Movie A,1984,9.1,76938929.48,Drama
Movie B,1989,9.1,323572990.69,Drama
Movie C,2014,9.1,205316659.42,Comedy
Movie A,1999,9.1,129538321.95,Drama
Movie A,1984,9.1,890796261.9,Drama
Movie D,2000,9.1,379370370.88,Romance
Movie C,2010,9.1,427014990.15,Drama
Movie D,2020,9.1,319246714.63,Comedy
Movie E,1999,9.1,703905448.47,Comedy
Movie E,1981,9.1,516675990.09,Action
Movie A,2005,9.1,162319790.52,Drama
Movie A,2001,9.1,63969208.99,Crime
Movie C,1980,9.1,727142057.72,Romance
Movie C,2010,9.1,460681017.15,Crime
Movie B,2022,9.1,919326801.11,Action
Movie B,1987,9.1,843851303.5,Comedy
Movie A,2012,9.1,430401441.17,Romance
Movie A,2007,9.1,501983143.08,Action
Movie E,2017,9.1,404187407.27,Crime
Movie D,2002,9.1,286938840.76,Romance
Movie B,1985,9.1,669634415.19,Comedy
Movie D,2017,9.1,593928212.21,Drama
Movie A,1986,9.1,745837088.71,Romance
Movie A,1987,9.1,327057944.32,Crime
Movie C,2019,9.1,832717381.36,Drama
Movie E,1993,9.1,193112600.48,Romance
Movie A,1987,9.1,163640224.14,Romance
Movie E,1998,9.1,520344904.71,Crime
Movie A,2012,9.1,217896301.83,Romance
Movie C,2001,9.1,967859284.22,Comedy
Movie D,2018,9.1,516977134.38,Romance
Movie E,1980,9.1,805401113.94,Comedy
Movie B,2019,9.1,339690162.33,Romance
Movie A,2005,9.1,819487009.1,Crime
Movie E,1990,9.1,6638278.85,Romance
Movie B,2019,9.1,854131523.06,Comedy
Movie C,1996,9.1,859724082.45,Drama
Movie B,2017,9.1,602998439.16,Drama
Movie D,2006,9.1,896209757.15,Action
Movie C,2015,9.1,376933110.02,Drama
Movie C,2020,9.1,591771733.85,Action
Movie E,2016,9.1,532083516.99,Crime
Movie A,2023,9.1,963878916.2,Action
Movie B,1990,9.1,591935421.56,Comedy
Movie C,1980,9.1,642619730.0,Action
Movie C,1981,9.1,568982740.28,Drama
Movie A,1996,9.1,907046329.76,Romance
Movie A,2009,9.1,181912444.46,Comedy
Movie C,2022,9.1,613178863.22,Comedy
Movie C,2012,9.1,358373235.84,Drama
Movie D,2018,9.1,776966522.76,Crime
Movie D,1989,9.1,600692352.08,Drama
Movie D,2005,9.1,694179524.36,Comedy
Movie D,1993,9.1,757022876.36,Comedy
Movie A,2011,9.1,522822035.31,Crime
Movie D,2007,9.1,379687652.68,Drama
Movie A,1989,9.1,287966364.7,Action
Movie D,2002,9.1,299002121.18,Comedy
Movie B,2016,9.1,478328166.22,Comedy
Movie D,2017,9.1,896832890.88,Crime
Movie B,2021,9.1,405406013.52,Drama
Movie D,2005,9.1,779694145.77,Crime
Movie B,1980,9.1,360755264.73,Romance
Movie A,2007,9.1,990543654.69,Drama
Movie D,1988,9.1,926320102.64,Romance
Movie D,2009,9.1,208995968.39,Romance
Movie A,1996,9.1,154736095.04,Action
Movie A,1997,9.1,70896237.0,Crime
Movie A,2008,9.1,430596289.89,Action
Movie B,2001,9.1,928585225.27,Comedy
Movie E,1992,9.1,504983997.38,Drama
Movie A,1993,9.1,469093234.64,Romance
Movie D,1984,9.1,539314605.39,Action
Movie C,2000,9.1,835248739.27,Romance
Movie E,1996,9.0,92586600.76,Action
Movie A,2009,9.0,666562879.66,Romance
Movie A,2002,9.0,239329108.35,Crime
Movie C,2015,9.0,290198711.63,Romance
Movie D,2016,9.0,475978371.17,Action
Movie C,1991,9.0,989727983.38,Drama
Movie A,1987,9.0,247722850.47,Drama
Movie D,2002,9.0,459113770.55,Drama
Movie C,2002,9.0,560609952.74,Action
Movie B,2009,9.0,588515303.59,Comedy
Movie E,1981,9.0,265631580.53,Action
Movie B,2003,9.0,369518544.8,Comedy
Movie D,1995,9.0,907067493.97,Drama
Movie A,2017,9.0,992267372.78,Action
Movie D,2011,9.0,815739066.46,Crime
Movie A,2003,9.0,912260831.48,Drama
Movie A,2008,9.0,910327240.87,Action
Movie C,1984,9.0,338038590.61,Crime
Movie A,1987,9.0,506130768.8,Drama
Movie E,2000,9.0,852870817.64,Action
Movie B,1989,9.0,797797159.02,Action
Movie A,1985,9.0,504476425.9,Crime
Movie B,1985,9.0,139645733.72,Crime
Movie D,1990,9.0,296414945.45,Crime
Movie A,1996,9.0,364770466.98,Crime
Movie B,1989,9.0,753125340.98,Romance
Movie D,2022,9.0,639267846.05,Action
Movie E,2005,9.0,616705978.17,Crime
Movie A,1986,9.0,328015659.25,Comedy
Movie B,1980,9.0,175019703.15,Action
Movie C,1981,9.0,151189060.59,Drama
Movie B,2000,9.0,446627248.44,Action
Movie A,1982,9.0,1500470.04,Crime
Movie E,2013,9.0,383377680.88,Action
Movie A,2007,9.0,279792271.29,Romance
Movie B,1993,9.0,754708383.35,Comedy
Movie E,2016,9.0,975209112.32,Action
Movie B,1989,9.0,174819433.49,Romance
Movie E,2004,9.0,101916919.59,Comedy
Movie D,2021,9.0,81035698.54,Crime
Movie D,1989,9.0,102313513.79,Comedy
Movie A,2003,9.0,124622189.18,Romance
Movie D,2004,9.0,944426221.25,Crime
Movie A,2018,9.0,145586209.96,Action
Movie C,2007,9.0,172813623.08,Drama
Movie A,1996,9.0,599386904.29,Drama
Movie D,2011,9.0,479937746.71,Comedy
Movie D,2010,9.0,683828089.81,Comedy
Movie B,1981,9.0,280959501.35,Comedy
Movie E,2023,9.0,921698022.09,Drama
Movie C,1995,9.0,632610083.28,Action
Movie B,2006,9.0,700242835.58,Drama
Movie A,2007,9.0,443804421.75,Drama
Movie D,1982,9.0,37903808.99,Action
Movie D,2001,9.0,344643589.05,Crime
Movie D,1996,9.0,118406087.93,Crime
Movie C,2010,9.0,149886691.35,Comedy
Movie C,1996,9.0,196018419.94,Romance
Movie E,1981,9.0,608369971.75,Drama
Movie A,2014,9.0,845600695.49,Drama
Movie C,2002,9.0,592356615.6,Romance
Movie C,2013,9.0,555591106.37,Action
Movie D,1998,9.0,239507951.09,Action
Movie C,1983,9.0,721043479.12,Comedy
Movie D,1999,9.0,32192898.87,Crime
Movie C,1986,9.0,829929571.84,Action
Movie E,2022,9.0,335522875.39,Comedy
Movie D,2004,9.0,523603522.94,Crime
Movie C,2007,9.0,368312402.33,Crime
Movie D,2022,9.0,778020953.27,Romance
Movie E,2005,9.0,420064324.55,Romance
Movie D,2016,9.0,647455510.16,Drama
Movie C,1996,9.0,271863971.25,Comedy
Movie C,1997,9.0,134910739.05,Crime
Movie C,2001,9.0,592555023.6,Drama
Movie A,2013,9.0,488103559.85,Crime
Movie D,2010,9.0,794080491.61,Romance
Movie C,2008,9.0,568423999.61,Drama
Movie E,1991,9.0,603301014.29,Comedy
Movie C,1987,9.0,712155881.05,Crime
Movie D,1992,9.0,14302802.1,Drama
Movie D,2021,9.0,37075347.64,Crime
Movie E,1984,9.0,590975127.55,Drama
Movie D,2018,9.0,855930144.86,Drama
Movie D,1994,9.0,430555147.8,Action
Movie E,2013,9.0,743800542.16,Drama
Movie D,2001,9.0,487607908.8,Drama
Movie B,1983,9.0,620393629.55,Action
Movie D,1994,8.9,404022419.69,Drama
Movie B,2011,8.9,531213034.26,Comedy
Movie D,2013,8.9,539314605.39,Drama
Movie D,2020,8.9,938360326.22,Comedy
Movie B,2011,8.9,773260253.52,Action
Movie A,1993,8.9,569492087.06,Romance
Movie C,2014,8.9,137809332.29,Action
Movie C,1987,8.9,140636533.62,Crime
Movie D,1997,8.9,634368409.69,Drama
Movie B,1999,8.9,379600268.39,Drama
Movie A,2011,8.9,118022094.62,Comedy
Movie E,1994,8.9,190796202.63,Crime
Movie C,2003,8.9,166226651.62,Comedy
Movie B,2006,8.9,372574822.07,Romance
Movie C,1981,8.9,660962581.79,Crime
Movie B,1993,8.9,965034754.96,Drama
Movie A,2010,8.9,538457961.08,Drama
Movie A,2011,8.9,90773664.2,Action
Movie C,2002,8.9,817881927.26,Comedy
Movie A,2002,8.9,707624569.27,Drama
Movie D,1994,8.9,584088536.55,Comedy
Movie D,2007,8.9,809974282.2,Drama
Movie C,2003,8.9,458495868.63,Comedy
Movie A,2012,8.9,293752558.39,Action
Movie D,1984,8.9,242491715.11,Comedy
Movie B,1981,8.9,781765784.61,Comedy
Movie E,2012,8.9,815930080.98,Drama
Movie D,2018,8.9,54608848.23,Drama
Movie A,2021,8.9,231418961.61,Crime
Movie E,1981,8.9,773906148.96,Drama
Movie D,2005,8.9,668772048.96,Action
Movie D,1996,8.9,944838580.24,Crime
Movie A,1999,8.9,341372080.71,Action
Movie D,2023,8.9,611899534.77,Action
Movie B,1985,8.9,600433682.23,Romance
Movie C,1990,8.9,272085727.23,Comedy
Movie E,2003,8.9,341372080.71,Romance
Movie C,1989,8.9,811674646.07,Action
Movie C,2000,8.9,94232851.72,Drama
Movie B,2005,8.9,940687447.68,Comedy
Movie A,1981,8.9,190172677.47,Comedy
Movie E,1984,8.9,197524973.34,Crime
Movie E,2021,8.9,294432680.49,Comedy
Movie C,1986,8.9,973099932.81,Romance
Movie D,1988,8.9,882304142.79,Comedy
Movie E,1992,8.9,496529255.16,Comedy
Movie B,1987,8.9,998494555.79,Action
Movie A,2013,8.9,10910184.04,Romance
Movie C,1994,8.9,706654372.09,Comedy
Movie C,1992,8.9,65773130.22,Crime
Movie A,2007,8.9,281975971.2,Romance
Movie E,1983,8.9,705611067.07,Drama
Movie D,2016,8.9,789975115.15,Romance
Movie E,2001,8.9,122105396.68,Romance
Movie A,2006,8.9,265607516.72,Crime
Movie D,2019,8.9,988220919.98,Romance
Movie C,1987,8.9,268328312.97,Romance
Movie A,2023,8.9,43653920.66,Crime
Movie E,2011,8.9,958580438.7,Action
Movie B,2007,8.9,533783302.7,Crime
Movie C,2003,8.9,75414692.66,Drama
Movie C,1992,8.9,252391684.1,Action
Movie D,1987,8.9,404974162.88,Romance
Movie E,2019,8.9,275811181.96,Comedy
Movie A,1991,8.9,14533273.86,Crime
Movie E,1981,8.9,443087926.95,Comedy
Movie D,2015,8.9,703354436.66,Romance
Movie A,2001,8.9,167585404.26,Comedy
Movie E,1998,8.9,59316238.65,Drama
Movie B,1981,8.9,716078445.81,Drama
Movie A,1991,8.9,217826994.22,Drama
Movie E,2012,8.9,876553808.16,Romance
Movie A,2020,8.9,117933235.75,Comedy
Movie B,1984,8.9,185148580.81,Comedy
Movie E,1999,8.9,518147346.4,Drama
Movie E,1985,8.9,865563937.21,Romance
Movie C,2012,8.9,51709935.8,Crime
Movie D,2001,8.9,522156592.0,Crime
Movie D,1980,8.9,309244383.74,Drama
Movie A,1981,8.9,672603381.07,Comedy
Movie A,2010,8.9,765308164.39,Drama
Movie E,2023,8.9,781436051.99,Drama
Movie A,2001,8.9,802564076.58,Crime
Movie B,2023,8.9,711491940.88,Comedy
Movie A,2001,8.9,822617179.56,Action
Movie A,2009,8.9,66955894.16,Action
Movie C,2012,8.9,504649731.09,Drama
Movie A,1983,8.9,844336092.75,Crime
Movie C,1990,8.9,991658838.07,Action
Movie D,1994,8.9,345250882.73,Crime
Movie E,2020,8.9,397199765.15,Comedy
Movie B,1989,8.9,569612799.83,Crime
Movie B,2006,8.9,693379369.3,Drama
Movie C,2008,8.9,30094240.99,Drama
Movie E,2015,8.9,413191092.45,Action
Movie C,1989,8.9,273309927.49,Romance
Movie D,2015,8.9,462092177.47,Drama
Movie B,2004,8.9,535840327.25,Comedy
Movie D,1982,8.9,309789212.48,Action
Movie A,1980,8.9,812648244.72,Crime
Movie C,1985,8.9,387531848.07,Action
Movie B,2013,8.9,561743088.05,Drama
Movie D,1995,8.9,927017076.14,Romance
Movie E,2012,8.9,962665813.26,Drama
Movie A,1997,8.9,86204649.56,Crime
Movie C,1986,8.9,482872678.55,Romance
Movie A,1985,8.9,437368428.1,Drama
Movie E,2014,8.9,648446955.22,Comedy
Movie E,2003,8.9,821715762.49,Crime
Movie E,2000,8.9,687335907.97,Action
Movie A,2015,8.9,830809257.98,Action
Movie C,1994,8.9,588827219.1,Crime
Movie D,2011,8.9,765077604.48,Drama
Movie B,1985,8.9,639946505.67,Comedy
Movie C,1997,8.9,292369721.24,Action
Movie D,1987,8.9,205647842.45,Comedy
Movie D,1981,8.9,134734136.94,Drama
